index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
98,NR_133027.1,1,1519,107,1507,99.21,100.602,19.0,1.42,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,100.60236998025016,17.070466036688106,0.1696825436621355,0.82
99,NR_133803.1,1,1492,1,1415,94.8391,0.948391,20.9,1.0,1207057,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ottowia,Ottowia beijingensis,0.9483914209115282,0.22123547105502814,0.233274433084171,0.01
100,NR_134080.1,1,1566,206,1514,96.6794,188.932,18.9,2.47,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,188.9316730523627,44.72995237219431,0.23675200483614697,1.57
101,NR_134772.1,1,1433,1,1305,91.0677,0.910677,16.2,1.0,1337051,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Murimonas,Murimonas intestini,0.9106769016050245,0.2852095413693193,0.3131841170745092,0.01
102,NR_136472.1,1,1504,580,1504,100.0,540.378,19.0,5.9,1499973,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae,540.3783244680851,90.96576152340505,0.16833717676027457,4.43
103,NR_144722.1,1,1476,2,1436,97.29,1.90786,20.7,1.0,1632013,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Drancourtella,Drancourtella massiliensis,1.9078590785907859,0.3712836032152451,0.1946074567988998,0.02
104,NR_144744.1,1,1491,9,1446,96.9819,8.28974,19.4,3.44,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,8.289738430583501,1.7168500546014962,0.20710545561576302,0.07
105,NR_145928.1,1,1424,2,1421,99.7893,1.95997,21.2,47.5,1631957,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pelistega,Pelistega suis,1.9599719101123596,0.2064929176840078,0.10535503933429849,0.02
106,NR_147373.1,1,1532,10,1504,98.1723,8.96345,16.0,10.6,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,8.963446475195822,1.8000494993576444,0.200821135524025,0.08
107,NR_147376.1,1,1530,4,1481,96.7974,3.68562,17.0,1.0,1852378,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Caecibacter,Caecibacter massiliensis,3.6856209150326795,0.8211993700157035,0.22281167514169647,0.03
108,NR_147381.1,1,1497,5,1458,97.3948,4.76286,20.7,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,4.762859051436206,0.8583025936060931,0.18020743094366357,0.04
109,NR_148589.1,1,1504,3,1466,97.4734,2.83511,17.4,43.3,1547447,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oricebi,2.8351063829787235,0.5476657325779154,0.19317290379858928,0.02
110,NR_148624.1,1,1345,1,1279,95.0929,0.950929,17.2,1.0,1653434,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Sellimonas,Sellimonas intestinalis,0.9509293680297398,0.2160155203875406,0.22716252925820335,0.01
111,NR_149208.1,1,1503,2,1457,96.9395,1.88889,19.5,12.5,1461579,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus massiliensis,1.8888888888888888,0.39997042841824815,0.21174905033907254,0.02
112,NR_151895.1,1,1478,1,1231,83.2882,0.832882,15.4,1.0,433286,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna cellulosilytica,0.8328822733423545,0.37308094576703327,0.4479395920744721,0.01
113,NR_156077.1,1,1412,1,1355,95.9632,0.959632,19.0,1.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,0.9596317280453258,0.19682142813745612,0.20510100112921625,0.01
114,NR_156079.1,1,1412,2,1400,99.1501,1.87677,20.0,0.5,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,1.8767705382436262,0.3536115505048173,0.18841490917464226,0.02
115,NR_156080.1,1,1410,1,1316,93.3333,0.933333,18.0,1.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,0.9333333333333333,0.2494438257849306,0.2672612419124256,0.01
116,NR_156081.1,1,1411,2,1391,98.5826,1.87881,17.5,0.5,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,1.8788093550673282,0.36722222343781974,0.19545475566607456,0.02
117,NR_156812.1,1,1480,2,1429,96.5541,1.87973,19.8,2.5,1871022,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella massiliensis,1.8797297297297297,0.4180003005720299,0.22237255386290591,0.02
118,NR_157635.1,1,1561,4,1480,94.811,3.60922,18.5,1.0,1675036,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera hexanoica,3.609224855861627,0.9569956064138679,0.26515266979269575,0.03
119,NR_163613.1,1,1478,3,1438,97.2936,2.60352,20.1,7.0,2003188,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,2.6035182679296347,0.6609449631047633,0.2538660747060395,0.02
120,NR_163637.1,1,1454,1,1364,93.8102,0.938102,21.3,1.0,2025493,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hominis,0.938101788170564,0.24097058576049,0.2568704044690267,0.01
121,NR_165013.1,1,1430,1,1133,79.2308,0.792308,14.1,1.0,2044587,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Schaedlerella,Schaedlerella arabinosiphila,0.7923076923076923,0.40565528841339066,0.5119921115897164,0.01
122,NR_169348.1,1,1367,36,1360,99.4879,34.3606,19.1,7.0,2584944,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,34.36064374542794,3.7002938487779193,0.10768988719165902,0.27
123,NR_170509.1,1,1538,4,1446,94.0182,3.58192,19.3,8.25,2530391,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella freteri,3.581924577373212,1.0263680658200034,0.2865409484899556,0.03
124,NR_171388.1,1,1530,2,1313,85.817,1.61503,16.8,1.0,1912897,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia argi,1.6150326797385621,0.721406690647596,0.44668241063974984,0.02
125,NR_171444.1,1,1409,1,1254,88.9993,0.889993,18.8,1.0,1912897,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia argi,0.8899929027679205,0.3128986030500155,0.3515742677013332,0.01
126,NR_173570.1,1,1471,2,1421,96.601,1.89327,21.4,1.0,1912090,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Gluceribacter,Gluceribacter canis,1.893269884432359,0.4041283995567125,0.21345525161505352,0.02
127,NR_173691.1,1,1434,1,1395,97.2803,0.972803,21.7,12.0,1871031,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Thermophilibacter,Thermophilibacter mediterraneus,0.9728033472803347,0.1626560629073241,0.16720343670903423,0.01
128,NR_178499.1,1,1452,2,1209,83.2645,1.45868,17.0,1.0,1111454,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Srinivasan et al. 2021),1.4586776859504131,0.7635464688957949,0.5234511203194968,0.02
129,NR_178515.1,1,1411,1,1361,96.4564,0.964564,16.5,1.0,1156431,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ilei,0.9645641389085755,0.18487877336280276,0.1916707929573216,0.01
130,NR_178840.1,1,1521,2,1437,94.4773,1.81986,18.2,1.0,1796616,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia pseudococcoides,1.8198553583168968,0.5080808977625103,0.2791875164366973,0.02
131,NR_178978.1,1,1529,1,1160,75.8666,0.758666,17.1,1.0,1676614,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter rarus,0.7586657946370177,0.4278925176779802,0.5640066030427859,0.01
132,NR_179173.1,1,1401,3,1395,99.5717,2.85939,20.3,1.0,2126740,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium fessum,2.859386152748037,0.40631969854320604,0.14210032392886462,0.02
133,NR_179270.1,1,1482,672,1482,100.0,645.586,18.9,59.3,2654621,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,645.5863697705803,30.78011175749528,0.04767775962871319,5.13
134,NR_179530.1,1,1469,1,1415,96.324,0.96324,20.9,1.0,1852365,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium massiliense,0.9632402995234853,0.1881712648025492,0.1953523590070281,0.01
135,NR_179538.1,1,1493,1,1416,94.8426,0.948426,19.2,1.0,1852382,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium urinimassiliense,0.9484259879437374,0.22116539814510539,0.23319204762051013,0.01
136,NR_179545.1,1,1471,6,1451,98.6404,5.64514,18.8,4.0,1870987,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella vaginalis,5.645139360978926,1.0214433565032077,0.18094209747305134,0.05
137,NR_179560.1,1,1497,1,1284,85.7715,0.857715,14.3,1.0,1871021,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,0.8577154308617234,0.3493417675048465,0.4072933223946692,0.01
138,NR_179587.1,1,1453,1,1347,92.7047,0.927047,16.7,1.0,1926283,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium edouardi,0.9270474879559532,0.2600585376997084,0.28052342633828975,0.01
139,NR_179599.1,1,1429,1,1170,81.8754,0.818754,16.9,37.0,1937461,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella provencensis,0.8187543736878936,0.3852215586579218,0.4704971002753592,0.01
140,NR_179604.1,1,1455,168,1455,100.0,162.466,19.2,39.2,1944635,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella seckii,162.4659793814433,5.752636686929608,0.03540825413930732,1.28
141,NR_179646.1,1,1556,61,1526,98.072,55.5411,18.1,2.64,2045301,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Bordigoni et al. 2020),55.541131105398456,12.626693874742504,0.22733951620072823,0.47
142,NR_179932.1,1,1396,95,1393,99.7851,90.3238,18.6,4.93,2144175,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,90.32378223495702,8.246109199300614,0.09129499446613311,0.73
143,NR_179976.1,1,1379,11,1342,97.3169,9.89775,18.1,16.7,2094151,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,Paramuribaculum intestinale,9.897751994198694,2.3049876605815074,0.23287991676620257,0.08
144,NR_180509.1,1,1411,1,1291,91.4954,0.914954,16.1,0.0,2899544,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Intestinirhabdus,Intestinirhabdus alba,0.9149539333805812,0.2789502342210575,0.30487899340504426,0.01
145,NR_180797.1,1,1468,3,1446,98.5014,2.67575,18.7,6.67,2605778,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium porci,2.67574931880109,0.641256789113386,0.23965503218392326,0.02
146,NR_180820.1,1,1475,7,1455,98.6441,6.1661,18.1,7.43,2606632,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Porcincola,Porcincola intestinalis,6.1661016949152545,1.532098391482607,0.2484711519996531,0.05
147,NR_180822.1,1,1501,14,1473,98.1346,12.3311,19.4,2.5,2606636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bilifractor,Bilifractor porci,12.331112591605596,2.9028733315335704,0.23541049600907069,0.11
148,NR_180823.1,1,1484,1,1309,88.2075,0.882075,18.3,2.0,2606634,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Velocimicrobium,Velocimicrobium porci,0.8820754716981132,0.3225187342258828,0.36563621206356767,0.01
149,NR_180825.1,1,1432,1,1310,91.4804,0.914804,14.9,4.0,2605790,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia porci,0.914804469273743,0.2791724418178254,0.30517170739169924,0.01
150,NR_180830.1,1,1459,2,1374,94.1741,1.8122,16.7,3.5,2606626,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Sodaliphilus,Sodaliphilus pleomorphus,1.812200137080192,0.5186995638445591,0.2862264234679318,0.02
151,NR_180833.1,1,1470,11,1437,97.7551,10.2395,19.9,5.82,2606635,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Waltera,Waltera intestinalis,10.239455782312925,2.0316729416720523,0.19841610578381058,0.08
152,NR_180986.1,1,1481,1,1371,92.5726,0.925726,16.7,1.0,2681861,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Sporofaciens,Sporofaciens musculi,0.925725860904794,0.2622164971104425,0.28325501985453344,0.01
153,NR_181394.1,1,1417,1,1257,88.7085,0.887085,16.5,1.0,2763668,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Jutongia,Jutongia huaianensis,0.8870853916725476,0.316488387707526,0.35677330579281175,0.01
154,NR_181395.1,1,1394,2,1298,93.1133,1.75681,15.5,9.0,2763669,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Qiania,Qiania dongpingensis,1.7568149210903874,0.5672558843614093,0.32288881290314597,0.02
155,NR_181398.1,1,1390,34,1332,95.8273,30.9791,18.8,9.21,2763667,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Wansuia,Wansuia hejianensis,30.979136690647483,7.4145683431423555,0.23934070265362797,0.26
156,NR_181419.1,1,1447,1,1429,98.756,0.98756,21.5,5.0,2769485,Bacteria,unclassified Bacteria kingdom,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas parva,0.9875604699378023,0.11083676354905736,0.11223288793246046,0.01
157,NR_181885.1,1,1463,1,1028,70.2666,0.702666,19.2,1.0,2885351,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hominisplanchenecus,Hominisplanchenecus faecis,0.7026657552973342,0.45708488449057444,0.650501153705944,0.01
