index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
97,NR_116747.1,1,1404,4,1398,99.5726,3.71296,17.9,1.0,1298596,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter faecis,3.712962962962963,0.6976374835523906,0.18789238958518253,0.05
98,NR_116860.1,1,1455,16,1454,99.9313,15.0646,19.5,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,15.064604810996563,2.068903647072586,0.13733540793332782,0.2
99,NR_117126.1,1,1525,3,1454,95.3443,2.75934,18.2,0.667,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,2.759344262295082,0.6883953040210449,0.24947786089165716,0.04
100,NR_117130.1,1,1525,1,1426,93.5082,0.935082,19.2,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.9350819672131148,0.2463811717765102,0.2634861759882034,0.01
101,NR_117147.1,1,1524,1,1344,88.189,0.88189,19.6,1.0,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,0.8818897637795275,0.32273860680187716,0.3659625273557,0.01
102,NR_117734.1,1,1482,89,1457,98.3131,83.1221,20.3,19.2,850,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum,83.1221322537112,16.734065356682674,0.2013190097867772,1.11
104,NR_118128.1,1,1310,12,1300,99.2366,11.4282,19.4,10.5,1531,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,11.42824427480916,1.462183602320403,0.12794472774295157,0.15
105,NR_118316.1,1,1490,4,1449,97.2483,3.80268,19.3,53.2,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,3.8026845637583895,0.7225928619382727,0.19002177272997287,0.05
106,NR_118643.1,1,1390,14,1373,98.777,13.1928,19.4,46.4,1432052,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi,13.192805755395684,1.8326236367360618,0.13891083297323187,0.17
107,NR_119068.1,1,1470,2,1423,96.8027,1.82041,17.6,1.0,36832,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora aerotolerans,1.8204081632653062,0.45965659697674943,0.2525019422854341,0.02
108,NR_119085.1,1,1503,6,1452,96.6068,5.20492,18.5,1.0,29364,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] polysaccharolyticum,5.204923486360612,1.2826918754086971,0.24643818084357302,0.07
109,NR_119089.1,1,1505,1,1320,87.7076,0.877076,15.0,22.0,850,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum,0.8770764119601329,0.32834947775696466,0.374368154563812,0.01
110,NR_119217.1,1,1482,1,1256,84.7503,0.847503,15.6,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,0.8475033738191633,0.35950160665050956,0.42418899765609486,0.01
111,NR_119287.1,1,1461,2,1425,97.5359,1.90828,21.3,1.0,84037,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Syntrophococcus,Syntrophococcus sucromutans,1.9082819986310746,0.364125148489075,0.1908130709980411,0.02
112,NR_125570.1,1,1395,657,1378,98.7814,597.037,20.2,1.3,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,597.0365591397849,152.49102714182823,0.25541321516648585,8.21
113,NR_125571.1,1,1436,114,1435,99.9304,105.542,19.0,9.09,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,105.54247910863509,16.847100557562985,0.15962388509201333,1.42
114,NR_133027.1,1,1519,24,1487,97.8934,22.6458,20.2,1.54,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,22.64581961816985,3.9454351882403724,0.17422355449103535,0.3
115,NR_133762.1,1,1409,1,1374,97.516,0.97516,21.8,1.0,1096246,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella effluvii,0.9751596877217885,0.1556382702426748,0.15960285500140378,0.01
116,NR_134080.1,1,1566,48,1516,96.8072,44.182,19.4,2.1,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,44.18199233716475,10.496704225926395,0.23757878879302685,0.6
117,NR_134772.1,1,1433,5,1372,95.7432,4.2268,18.3,3.6,1337051,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Murimonas,Murimonas intestini,4.226796929518493,1.2550778919805128,0.2969335676420794,0.06
118,NR_144607.1,1,1378,1,1236,89.6952,0.896952,16.7,0.0,1796615,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia caecimuris,0.8969521044992743,0.30402142479371164,0.33894945256127396,0.01
119,NR_144608.1,1,1485,1,1382,93.064,0.93064,18.0,28.0,1796618,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Cuneatibacter,Cuneatibacter caecimuris,0.9306397306397306,0.2540657835965738,0.2730012218819914,0.01
120,NR_144722.1,1,1476,3,1447,98.0352,2.82927,19.1,6.33,1632013,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Drancourtella,Drancourtella massiliensis,2.8292682926829267,0.5403599684457734,0.1909892991920406,0.04
121,NR_144735.1,1,1496,2,1440,96.2567,1.82286,16.7,9.5,1745713,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bariatricus,Bariatricus massiliensis,1.8228609625668448,0.4697096007224396,0.2576771406970186,0.02
122,NR_144744.1,1,1491,29,1489,99.8659,26.9034,19.3,3.66,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,26.903420523138834,5.0302967122861135,0.1869761024610125,0.36
123,NR_144746.1,1,1494,1,1188,79.5181,0.795181,16.6,1.0,1841864,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla,Marseilla massiliensis,0.7951807228915663,0.4035694993841999,0.5075192189225544,0.01
124,NR_144750.1,1,1493,128,1492,99.933,116.67,19.4,42.2,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,116.66979236436704,24.755146651904326,0.2121812866058119,1.6
125,NR_146667.2,1,1522,1,1436,94.3495,0.943495,19.4,0.0,539813,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,0.9434954007884363,0.2308935457727316,0.24472143221873086,0.01
126,NR_147373.1,1,1532,3,1480,96.6057,2.82115,20.0,5.33,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,2.8211488250652743,0.6029706584294253,0.21373231113231828,0.04
127,NR_147381.1,1,1497,88,1495,99.8664,83.0648,19.7,59.9,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,83.06479625918503,14.02294890648801,0.16881939808450921,1.1
128,NR_147396.1,1,1453,4,1449,99.7247,3.82863,17.9,4.0,1917870,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster hominis (ex Hitch et al. 2024),3.8286304198210597,0.481115484170948,0.12566255590515685,0.05
129,NR_147400.1,1,1482,1,1385,93.4548,0.934548,21.2,5.0,1958780,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium merdae,0.9345479082321188,0.24732188631637675,0.2646433469464768,0.01
130,NR_156077.1,1,1412,1,1332,94.3343,0.943343,17.3,0.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,0.943342776203966,0.23118646757057315,0.2450715406979349,0.01
131,NR_156078.1,1,1412,1,1337,94.6884,0.946884,17.9,0.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,0.9468838526912181,0.22426507129701143,0.2368453856928797,0.01
132,NR_156079.1,1,1412,1,1305,92.4221,0.924221,16.0,0.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,0.9242209631728046,0.26464424120834357,0.28634304106220776,0.01
133,NR_156080.1,1,1410,2,1351,95.8156,1.70709,15.7,1.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,1.7070921985815604,0.5392594593969278,0.31589357613197677,0.02
134,NR_156081.1,1,1411,1,1327,94.0468,0.940468,18.4,0.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,0.9404677533664068,0.23661816972571756,0.25159626034889787,0.01
135,NR_156907.1,1,1492,3,1451,97.252,2.7681,18.1,1.67,1912855,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalimonas,Faecalimonas umbilicata,2.7680965147453085,0.6003581337903442,0.21688482702547057,0.04
136,NR_157642.1,1,1397,1,1334,95.4903,0.954903,21.9,7.0,1653435,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Merdimonas,Merdimonas faecis,0.9549033643521833,0.20751609359532794,0.2173163289000548,0.01
137,NR_163634.1,1,1454,3,1445,99.381,2.85832,19.7,1.0,2025493,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hominis,2.8583218707015132,0.43474787185233255,0.15209899077798159,0.04
138,NR_165737.1,1,1471,1,1450,98.5724,0.985724,20.4,1.0,2382163,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,0.9857239972807614,0.11862629752967749,0.12034433356286592,0.01
139,NR_169348.1,1,1367,10,1358,99.3416,9.56328,19.9,18.9,2584944,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,9.563277249451353,1.0731396750639615,0.11221463595291328,0.12
140,NR_170509.1,1,1538,1,1406,91.4174,0.914174,22.9,1.0,2530391,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella freteri,0.9141742522756827,0.2801065667775007,0.306403911595872,0.01
141,NR_171388.1,1,1530,3,1430,93.4641,2.53399,16.0,1.0,1912897,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia argi,2.533986928104575,0.9012455722656654,0.3556630708193108,0.04
142,NR_171444.1,1,1409,3,1314,93.2576,2.49113,19.1,1.0,1912897,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia argi,2.4911284599006387,0.8272072890400549,0.3320612735776175,0.04
143,NR_173570.1,1,1471,5,1429,97.1448,4.53637,19.6,1.0,1912090,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Gluceribacter,Gluceribacter canis,4.536369816451393,1.0931478737301947,0.24097415289331883,0.06
144,NR_178840.1,1,1521,3,1460,95.9895,2.7002,19.6,2.67,1796616,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia pseudococcoides,2.700197238658777,0.7111814492793618,0.2633812964095226,0.04
145,NR_179166.1,1,1538,7,1464,95.1886,6.52211,20.2,11.7,2497436,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter quasiroggenkampii,6.522106631989597,1.52135820984863,0.23326178115314455,0.09
146,NR_179173.1,1,1401,45,1399,99.8572,43.2413,20.5,5.98,2126740,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium fessum,43.2412562455389,3.7198903406323187,0.08602641698264932,0.56
147,NR_179183.1,1,1459,1,1353,92.7347,0.927347,13.5,1.0,1727145,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna chitinilytica,0.9273474982864977,0.259565243644583,0.279900732060197,0.01
148,NR_179270.1,1,1482,1961,1482,100.0,1896.54,19.7,59.5,2654621,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,1896.5364372469635,85.99530999823635,0.045343347119166474,24.5
149,NR_179276.1,1,1493,2,1428,95.6463,1.75887,16.7,4.5,2316025,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter butyricigenes,1.7588747488278633,0.5196699642917844,0.2954559241003938,0.02
150,NR_179447.1,1,1528,6,1454,95.1571,5.46008,19.0,7.5,2479838,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium transplantifaecale,5.460078534031414,1.4034281118164122,0.2570344186570152,0.07
151,NR_179538.1,1,1493,10,1459,97.7227,9.39116,18.8,2.8,1852382,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium urinimassiliense,9.391158740790354,1.7236317550193834,0.18353770845474215,0.12
152,NR_179587.1,1,1453,16,1453,100.0,15.4948,20.1,2.94,1926283,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium edouardi,15.494838265657261,1.0299076482537102,0.0664677895048699,0.2
153,NR_179604.1,1,1455,89,1455,100.0,86.3017,19.9,41.2,1944635,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella seckii,86.30171821305842,2.844968513884601,0.03296537511409738,1.11
154,NR_179631.1,1,1494,2,1439,96.3186,1.81995,15.2,3.0,2014528,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium dentalis,1.819946452476573,0.47038506806641023,0.25846093846679546,0.02
155,NR_179646.1,1,1556,8,1489,95.6941,7.02828,18.8,2.25,2045301,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Bordigoni et al. 2020),7.02827763496144,1.7674498687657538,0.25147695645569795,0.1
156,NR_179658.1,1,1528,1,1391,91.034,0.91034,16.7,1.0,2086584,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,unclassified Eubacteriales family,Massilistercora,Massilistercora timonensis,0.9103403141361257,0.2856935886481608,0.3138316344028682,0.01
157,NR_179932.1,1,1396,10,1394,99.8567,9.45917,18.0,5.8,2144175,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,9.459169054441261,1.0674503793595256,0.11284821882513424,0.12
158,NR_179976.1,1,1379,3,1325,96.0841,2.71356,18.4,9.0,2094151,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,Paramuribaculum intestinale,2.713560551124003,0.6959201616738862,0.25646015578521886,0.04
159,NR_180048.1,1,1509,1,1403,92.9755,0.929755,18.4,14.0,759821,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,0.9297548045062956,0.2555597934021609,0.27486794600417735,0.01
160,NR_180450.1,1,1536,2,1450,94.401,1.77865,19.4,2.5,2529381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter wuhouensis,1.7786458333333333,0.5332313440080563,0.2997962461187315,0.02
161,NR_180797.1,1,1468,121,1468,100.0,114.407,19.9,18.9,2605778,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium porci,114.40735694822888,14.61528446116475,0.12774776772247606,1.51
162,NR_180820.1,1,1475,29,1451,98.3729,24.7946,18.7,6.0,2606632,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Porcincola,Porcincola intestinalis,24.79457627118644,6.607584579329666,0.2664931437851706,0.36
163,NR_180822.1,1,1501,83,1465,97.6016,73.9161,19.8,3.35,2606636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bilifractor,Bilifractor porci,73.91605596269154,17.384115653362915,0.23518727327845237,1.04
164,NR_180825.1,1,1432,1,1361,95.0419,0.950419,18.3,1.0,2605790,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia porci,0.9504189944134078,0.21707770376437802,0.22840211005921332,0.01
165,NR_180833.1,1,1470,18,1440,97.9592,16.8068,19.1,5.0,2606635,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Waltera,Waltera intestinalis,16.806802721088435,3.024967754119392,0.17998472429998813,0.22
166,NR_181010.1,1,1412,1,1354,95.8924,0.958924,22.2,1.0,2786956,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola faecalis,0.9589235127478754,0.19846714954155625,0.20696869656770858,0.01
167,NR_181211.1,1,1501,1,1081,72.0187,0.720187,19.2,1.0,2779518,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia liquoris,0.7201865423051299,0.44890743654757254,0.6233210566678135,0.01
168,NR_181266.1,1,1489,2,1221,82.0013,1.51713,15.2,8.5,2800387,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella illustrans,1.5171255876427132,0.780819986028151,0.5146706326675152,0.02
169,NR_181358.1,1,1404,8,1391,99.0741,7.68661,19.8,4.88,2788944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena absiana,7.686609686609686,0.9593252993597335,0.1248047368700024,0.1
170,NR_181369.1,1,1427,3,1416,99.2292,2.85424,21.0,1.0,2784388,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium vitabionis,2.854239663629993,0.44429092821743627,0.15565999375553194,0.04
171,NR_181395.1,1,1394,2,1321,94.7633,1.7726,19.5,1.0,2763669,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Qiania,Qiania dongpingensis,1.772596843615495,0.5295522047998685,0.29874373674262106,0.02
172,NR_181397.1,1,1401,1,1287,91.863,0.91863,17.9,1.0,2763671,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Jingyaoa,Jingyaoa shaoxingensis,0.9186295503211992,0.27340318139676306,0.29762071261605677,0.01
173,NR_181398.1,1,1390,147,1337,96.1871,133.501,20.2,11.5,2763667,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Wansuia,Wansuia hejianensis,133.50143884892086,31.973792068265556,0.23950147911476247,1.84
174,NR_181407.1,1,1530,1,1291,84.3791,0.843791,15.7,1.0,2850323,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Diplocloster,Diplocloster agilis,0.8437908496732026,0.36305351076800524,0.4302648113671944,0.01
175,NR_181532.1,1,1419,24,1418,99.9295,23.1987,19.7,52.5,2792859,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides humanifaecis,23.198731501057082,1.5492746982698147,0.06678273328001662,0.3
176,NR_181885.1,1,1463,10,1461,99.8633,9.31989,18.8,5.0,2885351,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hominisplanchenecus,Hominisplanchenecus faecis,9.319890635680109,1.2560968694826466,0.13477592372960118,0.12
