index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
99,NR_113164.1,1,1466,2,1422,96.9986,1.87722,19.9,1.0,147206,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,1.8772169167803547,0.40955424893941184,0.21817097708763725,0.01
100,NR_113165.1,1,1466,11,1427,97.3397,9.75034,16.9,15.3,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,9.750341064120054,1.947227509140091,0.199708655967495,0.07
101,NR_113195.1,1,1490,108,1481,99.396,99.2369,18.5,1.69,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,99.23691275167785,18.708168007596164,0.1885202540954687,0.69
102,NR_113231.1,1,1491,210,1491,100.0,196.504,18.8,10.6,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,196.50368879946345,33.05149864251492,0.16819785340643015,1.35
103,NR_113260.1,1,1470,32,1470,100.0,30.9748,19.0,10.4,1305,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,30.97482993197279,1.4749769299436435,0.047618564272443195,0.21
104,NR_113270.1,1,1493,21,1460,97.7897,18.3858,17.9,0.952,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,18.385800401875418,4.321148399283108,0.23502639563313954,0.14
105,NR_113273.1,1,1469,22,1439,97.9578,20.5555,18.7,0.409,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,20.555479918311775,3.7544372102345878,0.18264896879833786,0.14
106,NR_113274.1,1,1478,217,1478,100.0,201.889,18.8,0.378,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,201.8890392422192,35.40549755898089,0.17537107359504864,1.4
107,NR_113307.1,1,1178,2,1171,99.4058,1.81834,17.1,1.0,1122219,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,1.8183361629881154,0.4006827141503525,0.2203567867736299,0.01
108,NR_113384.1,1,1469,672,1469,100.0,631.682,19.4,58.7,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,631.6820966643976,104.63403284741096,0.16564349915872528,4.32
109,NR_113393.1,1,1528,14,1489,97.4476,13.0785,19.4,6.36,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,13.078534031413612,2.487215467721538,0.19017540205556996,0.09
110,NR_113410.1,1,1390,9,1380,99.2806,8.44604,18.8,1.44,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,8.446043165467627,1.1695947885313736,0.13847842896580997,0.06
111,NR_114326.1,1,1423,1,1225,86.0857,0.860857,16.3,6.0,1150298,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,0.8608573436401967,0.346095330134544,0.40203563655629077,0.01
112,NR_114338.1,1,1487,1,1356,91.1903,0.911903,17.1,0.0,33033,Bacteria,unclassified Bacteria kingdom,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,0.9119031607262945,0.28343568262251073,0.3108177434068388,0.01
113,NR_114392.1,1,1494,3,1367,91.4993,2.60107,17.4,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,2.6010709504685408,0.8827660853809632,0.339385623149552,0.02
114,NR_114789.1,1,1505,19,1374,91.2957,16.4551,19.2,7.53,1535,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,16.45514950166113,5.254912120065322,0.31934757685032544,0.12
115,NR_114807.1,1,1456,5,1434,98.489,4.42102,17.6,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,4.421016483516484,1.1201565136680465,0.2533708068821929,0.03
116,NR_115211.1,1,1485,45,1474,99.2593,42.3542,19.1,0.978,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,42.354208754208756,6.6072955390431884,0.156000920177422,0.29
117,NR_115240.1,1,1469,1,1399,95.2349,0.952349,15.4,1.0,28037,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,0.9523485364193329,0.21302770148336592,0.22368670012799466,0.01
118,NR_115241.1,1,1470,1,1436,97.6871,0.976871,18.8,1.0,760570,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.9768707482993197,0.15031396946540673,0.15387293531625898,0.01
119,NR_115274.1,1,1469,1,1430,97.3451,0.973451,20.8,0.0,889201,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,0.9734513274336283,0.16076019579278597,0.16514456476895287,0.01
120,NR_115735.1,1,1464,13,1464,100.0,12.3702,18.8,1.38,760570,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,12.370218579234972,1.1036890234209153,0.08922146495241415,0.08
121,NR_115736.1,1,1420,3,1417,99.7887,2.94507,19.6,1.0,888807,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,2.945070422535211,0.26232370734463284,0.08907213400989447,0.02
122,NR_116181.1,1,1435,1,1389,96.7944,0.967944,19.6,2.0,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,0.9679442508710802,0.1761481708014683,0.18198173153355435,0.01
123,NR_116211.1,1,1329,1,1182,88.9391,0.889391,16.0,6.0,760570,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.8893905191873589,0.3136479293204385,0.35265490530191435,0.01
124,NR_117138.2,1,1521,1,1375,90.4011,0.904011,19.0,1.0,649756,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,0.9040105193951348,0.29457681547954934,0.32585551734137785,0.01
125,NR_117373.1,1,1327,6,1285,96.835,5.26827,16.8,2.67,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,5.26827430293896,1.3455372517961632,0.2554037953273507,0.04
126,NR_117734.1,1,1482,16,1429,96.4238,14.9103,18.8,15.9,850,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum,14.91025641025641,3.079585836132517,0.2065414404284921,0.1
127,NR_117867.1,1,1372,3,1307,95.2624,2.68878,16.7,3.0,871664,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia stercoris,2.688775510204082,0.7344635409906743,0.2731591158143684,0.02
128,NR_117905.1,1,1376,1,1228,89.2442,0.892442,15.9,1.0,879566,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor,Acetatifactor muris,0.8924418604651163,0.30982153920390515,0.34716159441740513,0.01
129,NR_118128.1,1,1310,8,1307,99.771,7.43206,18.3,2.38,1531,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,7.43206106870229,1.0036016952371305,0.13503679342241587,0.05
130,NR_118316.1,1,1490,7,1456,97.7181,6.62617,19.0,52.3,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,6.626174496644295,1.1874000684567396,0.17919843026441223,0.05
131,NR_118516.1,1,1435,1,1411,98.3275,0.983275,20.7,54.0,824,Bacteria,unclassified Bacteria kingdom,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter gracilis,0.9832752613240419,0.12823814484067747,0.13041937480253166,0.01
132,NR_118690.1,1,1423,2,1412,99.227,1.90794,18.0,1.0,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,1.9079409697821503,0.31471329861365527,0.16494918008369483,0.01
133,NR_119035.1,1,1515,2,1439,94.9835,1.8264,16.3,1.0,1297793,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.8264026402640263,0.49375231587504487,0.27034143785713516,0.01
134,NR_119068.1,1,1470,2,1424,96.8707,1.76667,19.3,1.0,36832,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora aerotolerans,1.7666666666666666,0.4913999622532472,0.27815092203013997,0.01
135,NR_119085.1,1,1503,4,1440,95.8084,3.19827,18.2,14.2,29364,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] polysaccharolyticum,3.198270126413839,1.0994813700042825,0.3437737672387012,0.03
136,NR_119217.1,1,1482,2,1356,91.498,1.7247,18.5,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,1.7246963562753037,0.6079079151537389,0.3524724296783415,0.01
137,NR_119287.1,1,1461,1,1362,93.2238,0.932238,17.8,1.0,84037,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Syntrophococcus,Syntrophococcus sucromutans,0.9322381930184805,0.2513367153762416,0.26960568367451465,0.01
138,NR_125570.1,1,1395,462,1367,97.9928,418.738,19.0,1.27,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,418.73763440860216,100.61133555278852,0.2402729711526537,2.97
139,NR_125571.1,1,1436,126,1435,99.9304,115.877,18.1,5.8,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,115.87743732590529,15.874955946451694,0.13699781694173457,0.81
140,NR_133027.1,1,1519,247,1512,99.5392,232.135,19.1,1.37,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,232.13495720868994,39.406135787512966,0.16975528486253255,1.59
141,NR_133752.1,1,1397,44,1394,99.7853,42.5197,20.3,0.955,1179782,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella parahaemolysans,42.51968503937008,3.6862169193348535,0.08669436088065303,0.28
142,NR_133753.1,1,1426,9,1418,99.439,8.51192,18.6,1.0,1179787,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella taiwanensis,8.511921458625526,1.2387777691307988,0.14553444544245503,0.06
143,NR_133762.1,1,1409,13,1407,99.8581,12.2562,18.5,2.85,1096246,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella effluvii,12.256210078069554,1.445118103139155,0.11790905132451614,0.08
144,NR_134080.1,1,1566,371,1529,97.6373,338.676,18.7,2.35,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,338.676245210728,80.16691899945887,0.23670664870392122,2.39
145,NR_134772.1,1,1433,1,1228,85.6943,0.856943,15.3,1.0,1337051,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Murimonas,Murimonas intestini,0.8569434752267969,0.35013048352438136,0.4085806049596405,0.01
146,NR_144607.1,1,1378,11,1342,97.3875,9.98621,18.6,2.91,1796615,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia caecimuris,9.986211901306241,2.0153147366488118,0.20180973091360094,0.07
147,NR_144608.1,1,1485,1,1148,77.3064,0.773064,16.3,6.0,1796618,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Cuneatibacter,Cuneatibacter caecimuris,0.773063973063973,0.41885088828187655,0.5418062448593961,0.01
148,NR_144616.1,1,1460,2,1207,82.6712,1.5726,19.3,1.0,1796646,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum intestinale,1.5726027397260274,0.7689630580528733,0.48897476688031144,0.01
149,NR_144722.1,1,1476,5,1451,98.3062,4.3794,18.0,1.2,1632013,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Drancourtella,Drancourtella massiliensis,4.37940379403794,0.9944064003127218,0.22706433274467472,0.03
150,NR_144727.1,1,1478,19,1457,98.5792,17.7794,17.8,4.37,1673717,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Anaeromassilibacillus,Anaeromassilibacillus senegalensis,17.779431664411366,3.2130163556840445,0.18071535785451778,0.12
151,NR_144731.1,1,1495,1,1402,93.7793,0.937793,18.6,11.0,1720294,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,Eisenbergiella massiliensis,0.9377926421404682,0.2415317835972508,0.2575535067602639,0.01
152,NR_144744.1,1,1491,92,1473,98.7928,84.552,18.8,6.04,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,84.55197853789403,16.067570299650622,0.19003186652160423,0.59
153,NR_145844.1,1,1489,1,1313,88.18,0.8818,15.9,2.0,1411144,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caecigallinarum,0.8817998656816656,0.3228449512776407,0.3661204359881241,0.01
154,NR_145929.1,1,1445,1,1397,96.6782,0.966782,21.4,1.0,642589,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Caproiciproducens,Caproiciproducens galactitolivorans,0.9667820069204153,0.17920535152542025,0.18536272938742465,0.01
155,NR_147373.1,1,1532,15,1497,97.7154,13.8009,16.3,3.73,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,13.800913838120104,2.6890988134703004,0.19484932990760537,0.1
156,NR_147376.1,1,1530,4,1485,97.0588,3.68235,16.1,1.0,1852378,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Caecibacter,Caecibacter massiliensis,3.6823529411764704,0.8042467061302879,0.21840565501940729,0.03
157,NR_147381.1,1,1497,41,1486,99.2652,38.7001,19.4,59.9,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,38.7000668002672,6.4495540018302595,0.166654854502363,0.26
158,NR_147395.1,1,1496,2,1449,96.8583,1.81283,16.1,1.0,1917868,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia marasmi,1.8128342245989304,0.4636474657738555,0.25575833657731856,0.01
159,NR_147396.1,1,1453,2,1441,99.1741,1.90984,19.1,9.0,1917870,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster hominis (ex Hitch et al. 2024),1.9098417068134894,0.3139224828727152,0.1643709432843442,0.01
160,NR_147400.1,1,1482,5,1439,97.0985,4.35425,16.8,7.8,1958780,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium merdae,4.354251012145749,1.038729830942227,0.23855534006762444,0.03
161,NR_148589.1,1,1504,60,1476,98.1383,56.7108,19.3,38.5,1547447,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oricebi,56.71077127659574,8.958725744118084,0.15797220779142016,0.39
162,NR_149208.1,1,1503,1,1416,94.2116,0.942116,19.9,3.0,1461579,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus massiliensis,0.9421157684630739,0.23352440402730076,0.24787230173236796,0.01
163,NR_151895.1,1,1478,4,1419,96.0081,3.26522,17.1,3.25,433286,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna cellulosilytica,3.2652232746955345,0.9683881940613407,0.2965764092048615,0.03
164,NR_153710.1,1,1488,1,1442,96.9086,0.969086,22.1,1.0,1643805,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus simiae,0.9690860215053764,0.17308467415764375,0.17860609926946872,0.01
165,NR_156072.1,1,1509,3,1467,97.2167,2.83234,19.2,5.33,1888195,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus himalayensis,2.832339297548045,0.566681387334421,0.20007538921095958,0.02
166,NR_156077.1,1,1412,4,1406,99.5751,3.70255,17.6,1.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,3.7025495750708215,0.6292396269828765,0.16994765747892532,0.03
167,NR_156078.1,1,1412,6,1404,99.4334,5.62181,18.0,0.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,5.621813031161473,0.8228535295229186,0.1463679999604889,0.04
168,NR_156079.1,1,1412,7,1403,99.3626,6.5864,18.7,0.286,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,6.586402266288951,0.9395537649732045,0.14265052861743707,0.05
169,NR_156080.1,1,1410,3,1389,98.5106,2.55106,16.2,1.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,2.551063829787234,0.6462238398921099,0.2533154334856477,0.02
170,NR_156081.1,1,1411,6,1394,98.7952,5.47838,18.3,0.5,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,5.478384124734231,0.9752757576945627,0.17802252187671772,0.04
171,NR_156907.1,1,1492,7,1453,97.3861,6.47118,17.4,6.0,1912855,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalimonas,Faecalimonas umbilicata,6.471179624664879,1.2839911187138529,0.19841685645997603,0.05
172,NR_157635.1,1,1561,4,1493,95.6438,3.48046,14.6,0.75,1675036,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera hexanoica,3.4804612427930812,0.9623448793543187,0.2764992373775247,0.03
173,NR_157642.1,1,1397,4,1331,95.2756,3.63278,17.3,3.0,1653435,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Merdimonas,Merdimonas faecis,3.6327845382963493,0.9231836500087848,0.25412562740143296,0.03
174,NR_159117.1,1,1417,5,1404,99.0826,4.73324,21.1,5.6,1912896,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides koreensis,4.733239237826393,0.8661942457363754,0.18300242227649383,0.03
176,NR_163613.1,1,1478,3,1432,96.8877,2.82003,19.9,27.7,2003188,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,2.8200270635994586,0.5886426204290321,0.20873651463390344,0.02
177,NR_163634.1,1,1454,6,1453,99.9312,5.46905,18.6,0.5,2025493,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hominis,5.4690508940852816,0.9001403261510373,0.16458803247278778,0.04
178,NR_163636.1,1,1454,13,1454,100.0,11.8459,17.4,1.62,2025493,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hominis,11.845942228335625,1.8672392914749856,0.15762691185581915,0.08
179,NR_163637.1,1,1454,27,1454,100.0,25.3164,18.2,2.04,2025493,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hominis,25.31636863823934,2.515491264995915,0.09936224665319371,0.17
180,NR_163638.1,1,1454,1,1353,93.0536,0.930536,14.2,2.0,2025493,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hominis,0.9305364511691885,0.2542407603328781,0.2732195606238025,0.01
181,NR_165737.1,1,1471,20,1471,100.0,18.8436,18.4,4.6,2382163,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,18.843643779741672,1.3457484149307508,0.07141657052430227,0.13
182,NR_169348.1,1,1367,13,1359,99.4148,12.6057,20.2,5.23,2584944,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,12.605705925384052,1.2247375526999298,0.09715739522636978,0.08
183,NR_170508.1,1,1542,3,1411,91.5045,2.62062,20.7,2.33,2518971,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella dubosii,2.6206225680933852,0.8913273603183257,0.340120462660445,0.02
184,NR_170509.1,1,1538,3,1439,93.5631,2.6736,18.8,16.3,2530391,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella freteri,2.673602080624187,0.7942201172131381,0.2970599562922681,0.02
185,NR_171388.1,1,1530,1,1036,67.7124,0.677124,18.3,1.0,1912897,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia argi,0.677124183006536,0.4675756877707235,0.6905316624413195,0.01
186,NR_173570.1,1,1471,22,1453,98.7763,19.6785,19.6,1.77,1912090,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Gluceribacter,Gluceribacter canis,19.678450033990483,3.987651475108142,0.20264052647542327,0.14
187,NR_173632.1,1,1400,5,1276,91.1429,3.70071,18.2,29.6,2068655,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Novisyntrophococcus,Novisyntrophococcus fermenticellae,3.7007142857142856,1.8042804829694659,0.4875492522982537,0.03
188,NR_173691.1,1,1434,3,1433,99.9303,2.8417,18.9,7.0,1871031,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Thermophilibacter,Thermophilibacter mediterraneus,2.8417015341701535,0.39792545037510396,0.1400306983651286,0.02
189,NR_178255.1,1,1469,3,1421,96.7325,2.6113,16.6,1.0,1408099,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusimonas,Fusimonas intestini,2.611300204220558,0.7178803686522983,0.27491299831862,0.02
190,NR_178427.1,1,1477,2,1435,97.1564,1.90657,20.6,60.0,1347366,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium massiliamazoniense,1.906567366283006,0.3762645539888022,0.19735182750051877,0.01
191,NR_178499.1,1,1452,3,1446,99.5868,2.80785,15.9,1.0,1111454,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Srinivasan et al. 2021),2.8078512396694215,0.48913152914271396,0.17420136873073844,0.02
192,NR_178515.1,1,1411,15,1411,100.0,14.5096,18.3,5.67,1156431,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ilei,14.509567682494685,0.8554742370726606,0.058959319518855274,0.1
193,NR_178840.1,1,1521,3,1441,94.7403,2.65615,16.6,1.0,1796616,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia pseudococcoides,2.656147271531887,0.773987439741649,0.29139477619976434,0.02
194,NR_179173.1,1,1401,258,1401,100.0,247.13,19.2,7.28,2126740,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium fessum,247.12990720913632,20.5713944006227,0.08324121767752674,1.66
195,NR_179183.1,1,1459,2,1436,98.4236,1.86703,16.4,1.0,1727145,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna chitinilytica,1.8670322138450994,0.3831654970633303,0.20522704119508037,0.01
196,NR_179270.1,1,1482,4276,1482,100.0,4117.12,18.9,59.4,2654621,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,4117.122807017544,191.0537821438584,0.04640468382876787,27.49
197,NR_179383.1,1,1547,10,1471,95.0873,9.14867,19.0,2.6,2853160,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vulneris,9.148674854557207,2.2410930913260976,0.24496368347922512,0.06
